ID,Link,Name,New,In Analysis,Ready,In Progress,Waiting,Accepted,Done,Type,
BKG-1121,https://its.it.lan.com/browse/BKG-1121,,2017-10-10,,2017-10-10,2017-10-10,2017-10-11,2017-10-11,2017-10-11,Task,
BKG-1122,https://its.it.lan.com/browse/BKG-1122,,2017-10-11,,2017-10-12,2017-10-12,2017-10-19,2017-10-19,2017-10-19,Bug,
BKG-1130,https://its.it.lan.com/browse/BKG-1130,,2017-10-16,,2017-10-18,2017-10-18,,,2017-10-24,Spike,
BKG-1131,https://its.it.lan.com/browse/BKG-1131,,2017-10-17,,2017-10-17,2017-10-17,2017-10-17,2017-10-17,2017-10-18,Bug,
BKG-1133,https://its.it.lan.com/browse/BKG-1133,,2017-10-18,,2017-10-18,2017-10-19,2017-10-20,2017-10-20,2017-10-20,Task,
BKG-1134,https://its.it.lan.com/browse/BKG-1134,,2017-10-18,,2018-01-31,2018-01-31,2018-02-06,2018-02-08,2018-02-12,Task,
BKG-1137,https://its.it.lan.com/browse/BKG-1137,,2017-10-19,,2017-10-19,2017-10-19,2017-10-19,2017-10-19,2017-10-19,Task,
BKG-1138,https://its.it.lan.com/browse/BKG-1138,,2017-10-24,,2017-10-24,2017-11-14,2017-11-30,2017-11-30,2017-12-01,Task,
BKG-1139,https://its.it.lan.com/browse/BKG-1139,,2017-10-24,,2017-10-24,2017-10-24,2017-10-24,2017-10-24,2017-10-26,Task,
BKG-1140,https://its.it.lan.com/browse/BKG-1140,,2017-10-24,,2017-10-26,2017-10-27,2017-10-30,2017-10-30,2017-10-31,Story,
BKG-1145,https://its.it.lan.com/browse/BKG-1145,,2017-10-31,,2017-10-31,2017-11-02,,,2017-11-13,Spike,
BKG-1146,https://its.it.lan.com/browse/BKG-1146,,2017-10-31,,2017-10-31,2017-11-02,,,2017-11-14,Spike,
BKG-1147,https://its.it.lan.com/browse/BKG-1147,,2017-10-31,,2017-10-31,2017-10-31,,,2017-11-06,Spike,
BKG-1148,https://its.it.lan.com/browse/BKG-1148,,2017-10-31,,2017-10-31,2017-11-06,,,2017-11-09,Spike,
BKG-1150,https://its.it.lan.com/browse/BKG-1150,,2017-11-02,,2017-12-20,2017-12-26,2017-12-28,2017-12-28,2017-12-28,Task,
BKG-1151,https://its.it.lan.com/browse/BKG-1151,,2017-11-03,,2017-11-06,2017-11-06,2017-11-06,2017-11-06,2017-11-06,Task,
BKG-1154,https://its.it.lan.com/browse/BKG-1154,,2017-11-06,,2017-11-06,2017-11-06,2017-11-06,2017-11-06,2017-11-06,Task,
BKG-1155,https://its.it.lan.com/browse/BKG-1155,,2017-11-06,,2017-11-06,2017-11-06,2017-11-06,2017-11-06,2017-11-07,Task,
BKG-1156,https://its.it.lan.com/browse/BKG-1156,,2017-11-07,,2017-11-07,2017-11-07,2017-11-07,2017-11-07,2017-11-07,Story,
BKG-1157,https://its.it.lan.com/browse/BKG-1157,,2017-11-07,,2017-11-17,2017-11-17,,,2017-11-20,Spike,
BKG-1158,https://its.it.lan.com/browse/BKG-1158,,2017-11-07,,2017-11-07,2017-11-13,2017-11-17,2017-11-21,2017-11-21,Bug,
BKG-1167,https://its.it.lan.com/browse/BKG-1167,,2017-11-10,,2017-11-15,2017-11-15,2017-11-15,2017-11-15,2017-11-15,Bug,
BKG-1168,https://its.it.lan.com/browse/BKG-1168,,2017-11-10,,2017-12-04,2017-12-05,2017-12-05,2017-12-13,2017-12-13,Bug,
BKG-1171,https://its.it.lan.com/browse/BKG-1171,,2017-11-13,,2017-11-13,2017-11-14,2017-11-21,2017-11-22,2017-11-23,Story,
BKG-1172,https://its.it.lan.com/browse/BKG-1172,,2017-11-13,,2017-11-13,2017-11-20,2017-11-22,2017-11-22,2017-11-22,Story,
BKG-1173,https://its.it.lan.com/browse/BKG-1173,,2017-11-13,,2017-11-13,2017-11-13,2017-11-14,2017-11-14,2017-11-14,Bug,
BKG-1174,https://its.it.lan.com/browse/BKG-1174,,2017-11-15,,2017-11-15,2017-11-15,2017-11-15,2017-11-16,2017-11-17,Task,
BKG-1175,https://its.it.lan.com/browse/BKG-1175,,2017-11-16,,2017-12-20,2017-12-26,2017-12-29,2017-12-29,2017-12-29,Story,
BKG-1177,https://its.it.lan.com/browse/BKG-1177,,2017-11-21,,2017-11-21,2017-11-24,2017-11-29,2017-11-29,2017-11-29,Task,
BKG-1178,https://its.it.lan.com/browse/BKG-1178,,2017-11-22,,2017-11-22,2017-11-23,2017-11-23,2017-11-23,2017-11-24,Task,
BKG-1179,https://its.it.lan.com/browse/BKG-1179,,2017-11-23,,2017-11-23,2017-11-23,2017-11-23,2017-11-23,2017-11-24,Task,
BKG-1180,https://its.it.lan.com/browse/BKG-1180,,2017-11-23,,2017-11-23,2017-11-23,,,2017-11-27,Task,
BKG-1181,https://its.it.lan.com/browse/BKG-1181,,2017-11-23,,2017-11-23,2017-11-23,2017-11-23,2017-11-23,2017-11-24,Task,
BKG-1186,https://its.it.lan.com/browse/BKG-1186,,2017-11-27,,2017-11-29,2017-11-30,,,2017-12-20,Task,
BKG-1187,https://its.it.lan.com/browse/BKG-1187,,2017-11-27,,2017-11-27,2017-11-29,2017-12-04,2017-12-05,2017-12-07,Task,
BKG-1188,https://its.it.lan.com/browse/BKG-1188,,2017-11-27,,2017-11-28,2017-11-28,,,2017-11-30,Spike,
BKG-1189,https://its.it.lan.com/browse/BKG-1189,,2017-11-28,,2017-11-28,2017-11-29,2017-12-06,2017-12-07,2017-12-07,Task,
BKG-1191,https://its.it.lan.com/browse/BKG-1191,,2017-11-29,,,,,,2018-01-26,Task,
BKG-1193,https://its.it.lan.com/browse/BKG-1193,,2017-11-29,,2018-03-26,2018-03-26,2018-03-28,2018-03-28,2018-03-28,Task,
BKG-1194,https://its.it.lan.com/browse/BKG-1194,,2017-11-29,,2017-12-01,2017-12-06,,,2017-12-12,Spike,
BKG-1195,https://its.it.lan.com/browse/BKG-1195,,2017-11-29,,2017-12-28,2017-12-28,,,2017-12-28,Spike,
BKG-1196,https://its.it.lan.com/browse/BKG-1196,,2017-11-30,,2017-11-30,2017-11-30,2017-11-30,2017-11-30,2017-12-04,Task,
BKG-1197,https://its.it.lan.com/browse/BKG-1197,,2017-11-30,,2017-11-30,2017-11-30,2017-11-30,2017-11-30,2017-11-30,Task,
BKG-1198,https://its.it.lan.com/browse/BKG-1198,,2017-11-30,,2017-12-18,2017-12-18,2017-12-20,2017-12-20,2017-12-20,Task,
BKG-1199,https://its.it.lan.com/browse/BKG-1199,,2017-12-04,,2017-12-04,2017-12-04,2017-12-04,2017-12-04,2017-12-06,Task,
BKG-1202,https://its.it.lan.com/browse/BKG-1202,,2017-12-05,,2017-12-05,2017-12-05,2017-12-05,2017-12-06,2017-12-06,Task,
BKG-1203,https://its.it.lan.com/browse/BKG-1203,,2017-12-06,,2017-12-11,2017-12-12,2017-12-22,2017-12-22,2017-12-26,Story,
BKG-1204,https://its.it.lan.com/browse/BKG-1204,,2017-12-06,,2017-12-12,2017-12-19,2017-12-27,2017-12-29,2018-01-02,Story,
BKG-1205,https://its.it.lan.com/browse/BKG-1205,,2017-12-06,,2017-12-06,2017-12-06,2017-12-07,2017-12-11,2017-12-13,Bug,
BKG-1206,https://its.it.lan.com/browse/BKG-1206,,2017-12-07,,2018-04-03,2018-04-03,2018-04-05,,2018-04-05,Task,
BKG-1208,https://its.it.lan.com/browse/BKG-1208,,2017-12-12,,2017-12-12,2017-12-12,2017-12-20,2017-12-26,2017-12-26,Task,
BKG-1211,https://its.it.lan.com/browse/BKG-1211,,2017-12-13,,2017-12-13,2017-12-13,2017-12-14,2017-12-14,2017-12-14,Bug,
BKG-1212,https://its.it.lan.com/browse/BKG-1212,,2017-12-13,,2017-12-13,2017-12-13,2017-12-13,2017-12-13,2017-12-13,Task,
BKG-1213,https://its.it.lan.com/browse/BKG-1213,,2017-12-14,,2017-12-14,2017-12-14,2017-12-14,2017-12-14,2017-12-14,Task,
BKG-1214,https://its.it.lan.com/browse/BKG-1214,,2017-12-14,,2017-12-15,2017-12-15,2017-12-18,2017-12-18,2017-12-19,Task,
BKG-1215,https://its.it.lan.com/browse/BKG-1215,,2017-12-14,,2017-12-14,2017-12-14,,,2018-02-06,Task,
BKG-1216,https://its.it.lan.com/browse/BKG-1216,,2017-12-14,,2017-12-14,2017-12-14,2017-12-14,2017-12-14,2017-12-15,Task,
BKG-1217,https://its.it.lan.com/browse/BKG-1217,,2017-12-14,,2017-12-14,2017-12-15,2018-02-06,,2018-02-06,Task,
BKG-1219,https://its.it.lan.com/browse/BKG-1219,,2017-12-15,,2017-12-15,2017-12-15,2018-01-24,,2018-01-24,Task,
BKG-1221,https://its.it.lan.com/browse/BKG-1221,,2017-12-18,,2017-12-18,2017-12-18,2017-12-21,,2017-12-21,Story,
BKG-1225,https://its.it.lan.com/browse/BKG-1225,,2017-12-18,,2017-12-28,2017-12-29,2018-01-04,2018-01-04,2018-01-08,Task,
BKG-1226,https://its.it.lan.com/browse/BKG-1226,,2017-12-19,,2017-12-19,2017-12-19,2017-12-19,2017-12-19,2017-12-20,Task,
BKG-1227,https://its.it.lan.com/browse/BKG-1227,,2017-12-20,,2017-12-20,2017-12-20,2017-12-20,2017-12-20,2017-12-20,Task,
BKG-1228,https://its.it.lan.com/browse/BKG-1228,,2017-12-20,,2017-12-20,2017-12-20,2017-12-20,2017-12-20,2017-12-21,Bug,
BKG-1229,https://its.it.lan.com/browse/BKG-1229,,2017-12-21,,2017-12-21,2017-12-21,2017-12-21,2017-12-21,2017-12-21,Task,
BKG-1230,https://its.it.lan.com/browse/BKG-1230,,2017-12-21,,2017-12-21,2017-12-21,2017-12-21,2017-12-21,2017-12-21,Task,
BKG-1231,https://its.it.lan.com/browse/BKG-1231,,2017-12-21,,2017-12-22,2017-12-26,2017-12-26,2017-12-26,2017-12-26,Task,
BKG-1232,https://its.it.lan.com/browse/BKG-1232,,2017-12-22,,2018-01-03,2018-01-03,2018-01-03,2018-01-03,2018-01-03,Task,
BKG-1234,https://its.it.lan.com/browse/BKG-1234,,2017-12-26,,2017-12-26,2017-12-26,2017-12-26,2017-12-26,2017-12-26,Task,
BKG-1235,https://its.it.lan.com/browse/BKG-1235,,2017-12-26,,2017-12-26,2017-12-26,2017-12-26,2017-12-26,2017-12-26,Task,
BKG-1237,https://its.it.lan.com/browse/BKG-1237,,2017-12-26,,2017-12-27,2018-01-02,2018-01-03,2018-01-03,2018-01-03,Story,
BKG-1239,https://its.it.lan.com/browse/BKG-1239,,2017-12-26,,2017-12-26,2017-12-26,2017-12-26,2017-12-26,2017-12-27,Task,
BKG-1241,https://its.it.lan.com/browse/BKG-1241,,2017-12-26,,2017-12-26,2017-12-26,2017-12-26,2017-12-26,2017-12-27,Task,
BKG-1243,https://its.it.lan.com/browse/BKG-1243,,2017-12-27,,2017-12-27,2017-12-27,2017-12-27,2017-12-27,2017-12-28,Task,
BKG-1244,https://its.it.lan.com/browse/BKG-1244,,2017-12-27,,2017-12-27,2017-12-27,2017-12-27,2017-12-27,2017-12-28,Task,
BKG-1245,https://its.it.lan.com/browse/BKG-1245,,2017-12-28,,2017-12-28,2017-12-28,2017-12-28,2017-12-28,2017-12-29,Task,
BKG-1250,https://its.it.lan.com/browse/BKG-1250,,2017-12-29,,2017-12-29,2017-12-29,2017-12-29,2017-12-29,2018-01-02,Bug,
BKG-1251,https://its.it.lan.com/browse/BKG-1251,,2017-12-29,,2018-01-02,2018-01-02,,,2018-01-03,Spike,
BKG-1252,https://its.it.lan.com/browse/BKG-1252,,2018-01-02,,2018-01-04,2018-01-04,2018-01-08,2018-01-10,2018-01-10,Task,
BKG-1253,https://its.it.lan.com/browse/BKG-1253,,2018-01-02,,2018-01-08,2018-01-08,2018-01-11,2018-01-11,2018-01-11,Task,
BKG-1254,https://its.it.lan.com/browse/BKG-1254,,2018-01-02,,2018-01-03,2018-01-08,2018-01-08,2018-01-08,2018-01-08,Task,
BKG-1255,https://its.it.lan.com/browse/BKG-1255,,2018-01-02,,2018-01-02,2018-01-10,,,2018-01-10,Spike,
BKG-1256,https://its.it.lan.com/browse/BKG-1256,,2018-01-03,,2018-01-03,2018-01-03,2018-01-03,2018-01-03,2018-01-05,Task,
BKG-1257,https://its.it.lan.com/browse/BKG-1257,,2018-01-03,,2018-01-04,2018-01-05,2018-01-05,2018-01-05,2018-01-08,Story,
BKG-1260,https://its.it.lan.com/browse/BKG-1260,,2018-01-03,,2018-01-04,2018-01-04,2018-01-05,2018-01-05,2018-01-05,Task,
BKG-1261,https://its.it.lan.com/browse/BKG-1261,,2018-01-03,,2018-01-04,2018-01-04,2018-01-04,2018-01-04,2018-01-05,Task,
BKG-1262,https://its.it.lan.com/browse/BKG-1262,,2018-01-03,,2018-01-04,2018-01-04,2018-01-04,2018-01-04,2018-01-05,Task,
BKG-1265,https://its.it.lan.com/browse/BKG-1265,,2018-01-04,,2018-01-04,2018-01-04,2018-01-04,2018-01-04,2018-01-04,Bug,
BKG-1266,https://its.it.lan.com/browse/BKG-1266,,2018-01-05,,2018-01-05,2018-01-05,2018-01-05,2018-01-10,2018-01-10,Task,
BKG-1268,https://its.it.lan.com/browse/BKG-1268,,2018-01-08,,2018-01-08,2018-01-08,2018-01-12,2018-01-12,2018-01-12,Task,
BKG-1269,https://its.it.lan.com/browse/BKG-1269,,2018-01-10,,2018-01-10,2018-01-10,2018-01-10,2018-01-10,2018-01-10,Task,
BKG-1270,https://its.it.lan.com/browse/BKG-1270,,2018-01-10,,2018-01-10,2018-01-12,,,2018-01-22,Spike,
BKG-1271,https://its.it.lan.com/browse/BKG-1271,,2018-01-10,,2018-01-10,2018-01-11,,,2018-01-19,Spike,
BKG-1272,https://its.it.lan.com/browse/BKG-1272,,2018-01-10,,2018-01-15,2018-01-15,,,2018-01-18,Spike,
BKG-1276,https://its.it.lan.com/browse/BKG-1276,,2018-01-10,,2018-03-27,2018-03-27,2018-03-27,2018-03-28,2018-04-02,Task,
BKG-1278,https://its.it.lan.com/browse/BKG-1278,,2018-01-10,,2018-01-25,2018-01-29,,,2018-02-21,Task,
BKG-1283,https://its.it.lan.com/browse/BKG-1283,,2018-01-10,,,,,,2018-02-05,Task,
BKG-1287,https://its.it.lan.com/browse/BKG-1287,,2018-01-10,,2018-01-10,2018-01-15,,,2018-01-18,Spike,
BKG-1289,https://its.it.lan.com/browse/BKG-1289,,2018-01-11,,2018-01-15,2018-01-15,2018-01-17,2018-01-17,2018-01-17,Task,
BKG-1290,https://its.it.lan.com/browse/BKG-1290,,2018-01-11,,2018-01-11,2018-01-11,2018-01-17,2018-01-18,2018-01-22,Bug,
BKG-1291,https://its.it.lan.com/browse/BKG-1291,,2018-01-11,,2018-01-11,2018-01-12,2018-01-12,2018-01-12,2018-01-12,Bug,
BKG-1292,https://its.it.lan.com/browse/BKG-1292,,2018-01-11,,2018-01-11,2018-01-12,,,2018-04-11,Task,
BKG-1295,https://its.it.lan.com/browse/BKG-1295,,2018-01-12,,2018-01-12,2018-01-12,2018-01-12,2018-01-12,2018-01-15,Bug,
BKG-1296,https://its.it.lan.com/browse/BKG-1296,,2018-01-15,,2018-01-15,2018-01-15,2018-01-15,2018-01-15,2018-01-15,Task,
BKG-1300,https://its.it.lan.com/browse/BKG-1300,,2018-01-16,,2018-01-17,2018-01-18,2018-01-18,2018-01-19,2018-01-19,Story,
BKG-1302,https://its.it.lan.com/browse/BKG-1302,,2018-01-16,,2018-01-16,2018-01-17,,,2018-01-17,Spike,
BKG-1303,https://its.it.lan.com/browse/BKG-1303,,2018-01-18,,2018-01-22,2018-01-22,2018-01-22,2018-01-22,2018-02-12,Task,
BKG-1304,https://its.it.lan.com/browse/BKG-1304,,2018-01-19,,2018-01-22,2018-01-22,2018-01-31,2018-02-02,2018-02-12,Story,
BKG-1305,https://its.it.lan.com/browse/BKG-1305,,2018-01-19,,2018-01-22,2018-01-22,2018-01-29,2018-02-05,2018-02-12,Story,
BKG-1306,https://its.it.lan.com/browse/BKG-1306,,2018-01-19,,2018-01-22,2018-01-23,,,2018-04-04,Task,
BKG-1307,https://its.it.lan.com/browse/BKG-1307,,2018-01-22,,2018-02-14,2018-02-14,,,2018-02-14,Spike,
BKG-1309,https://its.it.lan.com/browse/BKG-1309,,2018-01-22,,2018-01-22,2018-01-24,2018-01-29,2018-01-29,2018-02-13,Bug,
BKG-1311,https://its.it.lan.com/browse/BKG-1311,,2018-01-24,,2018-01-24,2018-01-25,2018-01-25,2018-01-25,2018-01-25,Task,
BKG-1313,https://its.it.lan.com/browse/BKG-1313,,2018-01-24,,2018-02-09,2018-02-13,2018-03-08,2018-03-09,2018-03-12,Task,
BKG-1314,https://its.it.lan.com/browse/BKG-1314,,2018-01-24,,2018-02-19,2018-02-19,2018-03-06,2018-03-06,2018-03-06,Task,
BKG-1315,https://its.it.lan.com/browse/BKG-1315,,2018-01-24,,2018-02-22,2018-02-22,2018-03-20,2018-03-21,2018-05-03,Task,
BKG-1316,https://its.it.lan.com/browse/BKG-1316,,2018-01-25,,2018-01-25,2018-01-25,2018-01-25,2018-01-25,2018-01-25,Task,
BKG-1317,https://its.it.lan.com/browse/BKG-1317,,2018-01-25,,2018-01-25,2018-01-25,2018-01-25,2018-01-25,2018-01-25,Task,
BKG-1318,https://its.it.lan.com/browse/BKG-1318,,2018-01-25,,2018-01-25,2018-01-30,,,2018-02-05,Bug,
BKG-1319,https://its.it.lan.com/browse/BKG-1319,,2018-01-25,,2018-01-25,2018-01-25,2018-01-25,2018-01-25,2018-01-25,Task,
BKG-1320,https://its.it.lan.com/browse/BKG-1320,,2018-01-25,,2018-01-25,2018-01-25,2018-01-25,2018-01-25,2018-01-25,Task,
BKG-1322,https://its.it.lan.com/browse/BKG-1322,,2018-01-26,,2018-01-29,2018-02-13,2018-02-19,2018-02-20,2018-02-22,Task,
BKG-1323,https://its.it.lan.com/browse/BKG-1323,,2018-01-26,,2018-03-14,2018-03-14,2018-03-16,2018-03-16,2018-03-19,Task,
BKG-1324,https://its.it.lan.com/browse/BKG-1324,,2018-01-26,,2018-03-09,2018-03-13,2018-03-16,2018-03-16,2018-03-19,Task,
BKG-1325,https://its.it.lan.com/browse/BKG-1325,,2018-01-29,,2018-03-16,2018-03-16,2018-03-19,2018-03-19,2018-03-19,Task,
BKG-1332,https://its.it.lan.com/browse/BKG-1332,,2018-02-05,,2018-02-05,2018-02-05,2018-02-06,2018-02-07,2018-02-13,Task,
BKG-1333,https://its.it.lan.com/browse/BKG-1333,,2018-02-06,,2018-02-06,2018-02-06,,,2018-02-14,Spike,
BKG-1334,https://its.it.lan.com/browse/BKG-1334,,2018-02-06,,2018-02-07,2018-02-07,,,2018-02-09,Spike,
BKG-1338,https://its.it.lan.com/browse/BKG-1338,,2018-02-08,,,,,,,Bug,
BKG-1342,https://its.it.lan.com/browse/BKG-1342,,2018-02-14,,2018-02-14,2018-02-15,2018-02-16,2018-02-16,2018-02-19,Story,
BKG-1343,https://its.it.lan.com/browse/BKG-1343,,2018-02-16,,2018-02-19,2018-02-20,2018-02-21,2018-02-21,2018-02-21,Bug,
BKG-1344,https://its.it.lan.com/browse/BKG-1344,,2018-02-16,,2018-02-16,2018-02-20,,,2018-02-20,Spike,
BKG-1345,https://its.it.lan.com/browse/BKG-1345,,2018-02-16,,2018-02-19,2018-02-19,2018-02-19,2018-02-19,2018-02-19,Bug,
BKG-1346,https://its.it.lan.com/browse/BKG-1346,,2018-02-16,,,,,,,Bug,
BKG-1347,https://its.it.lan.com/browse/BKG-1347,,2018-02-19,,2018-02-19,2018-02-19,2018-02-19,2018-02-19,2018-02-19,Task,
BKG-1349,https://its.it.lan.com/browse/BKG-1349,,2018-02-20,,2018-02-20,2018-02-20,2018-02-20,2018-02-20,2018-02-20,Bug,
BKG-1350,https://its.it.lan.com/browse/BKG-1350,,2018-02-21,,2018-02-21,2018-02-21,2018-02-21,2018-02-21,2018-02-21,Task,
BKG-1351,https://its.it.lan.com/browse/BKG-1351,,2018-02-21,,2018-02-21,2018-02-22,2018-03-07,2018-03-12,2018-03-12,Story,
BKG-1353,https://its.it.lan.com/browse/BKG-1353,,2018-03-05,,2018-03-19,2018-03-19,,,2018-03-23,Spike,
BKG-1354,https://its.it.lan.com/browse/BKG-1354,,2018-03-05,,2018-03-19,2018-03-19,,,2018-04-03,Spike,
BKG-1355,https://its.it.lan.com/browse/BKG-1355,,2018-03-05,,2018-03-20,2018-03-20,,,2018-03-26,Spike,
BKG-1356,https://its.it.lan.com/browse/BKG-1356,,2018-03-05,,2018-06-26,2018-06-27,,,2018-06-28,Spike,
BKG-1357,https://its.it.lan.com/browse/BKG-1357,,2018-03-05,,2018-03-21,2018-03-21,,,2018-03-26,Spike,
BKG-1359,https://its.it.lan.com/browse/BKG-1359,,2018-03-05,,2018-03-05,2018-03-05,2018-03-05,2018-03-05,2018-03-06,Task,
BKG-1363,https://its.it.lan.com/browse/BKG-1363,,2018-03-06,2018-08-14,,,,,2018-08-20,Story,
BKG-1364,https://its.it.lan.com/browse/BKG-1364,,2018-03-06,2018-08-30,2018-09-19,2018-09-19,2018-09-21,2018-09-24,2018-09-24,Story,
BKG-1365,https://its.it.lan.com/browse/BKG-1365,,2018-03-06,2018-08-14,2018-08-14,2018-08-15,2018-08-22,2018-08-22,2018-08-28,Story,
BKG-1366,https://its.it.lan.com/browse/BKG-1366,,2018-03-06,2018-09-21,2018-10-01,2018-10-02,2018-10-09,2018-10-11,2018-10-12,Story,
BKG-1368,https://its.it.lan.com/browse/BKG-1368,,2018-03-06,2018-10-01,2018-10-08,2018-10-10,2018-10-17,2018-10-18,2018-10-18,Story,
BKG-1369,https://its.it.lan.com/browse/BKG-1369,,2018-03-06,2018-08-20,2018-09-04,2018-09-04,2018-09-17,2018-09-17,2018-09-18,Story,
BKG-1370,https://its.it.lan.com/browse/BKG-1370,,2018-03-06,2018-08-14,2018-08-23,2018-08-27,2018-08-28,2018-08-30,2018-08-30,Story,
BKG-1371,https://its.it.lan.com/browse/BKG-1371,,2018-03-06,2018-08-14,2018-08-21,2018-08-22,2018-08-27,2018-08-28,2018-08-28,Story,
BKG-1372,https://its.it.lan.com/browse/BKG-1372,,2018-03-06,,2018-05-21,2018-05-21,2018-06-04,2018-06-04,2018-06-05,Story,
BKG-1373,https://its.it.lan.com/browse/BKG-1373,,2018-03-06,,,,,,2018-08-20,Story,
BKG-1375,https://its.it.lan.com/browse/BKG-1375,,2018-03-06,2018-09-05,2018-09-24,2018-09-24,2018-09-28,2018-10-01,2018-10-02,Story,
BKG-1376,https://its.it.lan.com/browse/BKG-1376,,2018-03-06,,,,,,,Story,
BKG-1380,https://its.it.lan.com/browse/BKG-1380,,2018-03-06,,,,,,,Story,
BKG-1384,https://its.it.lan.com/browse/BKG-1384,,2018-03-06,,,,,,,Story,
BKG-1386,https://its.it.lan.com/browse/BKG-1386,,2018-03-06,,,,,,,Story,
BKG-1390,https://its.it.lan.com/browse/BKG-1390,,2018-03-06,2018-12-06,2018-12-14,2018-12-18,2018-12-18,2018-12-19,2018-12-27,Story,
BKG-1391,https://its.it.lan.com/browse/BKG-1391,,2018-03-06,2018-11-15,2018-11-21,2018-11-23,2018-11-30,2018-12-06,2018-12-12,Story,
BKG-1392,https://its.it.lan.com/browse/BKG-1392,,2018-03-06,,,,,,,Story,
BKG-1398,https://its.it.lan.com/browse/BKG-1398,,2018-03-06,,,,,,,Story,
BKG-1401,https://its.it.lan.com/browse/BKG-1401,,2018-03-07,,2018-03-07,2018-03-07,2018-03-14,2018-03-14,2018-03-14,Bug,
BKG-1405,https://its.it.lan.com/browse/BKG-1405,,2018-03-12,,2018-03-12,2018-03-12,2018-03-12,2018-03-12,2018-03-12,Bug,
BKG-1406,https://its.it.lan.com/browse/BKG-1406,,2018-03-12,,2018-03-12,2018-03-12,2018-03-12,2018-03-12,2018-03-12,Task,
BKG-1407,https://its.it.lan.com/browse/BKG-1407,,2018-03-12,,2018-03-12,2018-03-12,2018-03-12,2018-03-12,2018-03-12,Task,
BKG-1408,https://its.it.lan.com/browse/BKG-1408,,2018-03-13,,2018-03-28,2018-03-29,2018-03-30,2018-04-04,2018-04-10,Task,
BKG-1410,https://its.it.lan.com/browse/BKG-1410,,2018-03-13,,2018-03-13,2018-03-13,2018-03-13,2018-03-13,2018-03-14,Task,
BKG-1416,https://its.it.lan.com/browse/BKG-1416,,2018-03-16,,2018-03-16,2018-03-16,2018-03-16,2018-03-16,2018-03-16,Task,
BKG-1417,https://its.it.lan.com/browse/BKG-1417,,2018-03-16,,2018-03-16,2018-03-16,2018-03-16,2018-03-16,2018-03-19,Task,
BKG-1418,https://its.it.lan.com/browse/BKG-1418,,2018-03-19,,,,,,2018-04-23,Task,
BKG-1419,https://its.it.lan.com/browse/BKG-1419,,2018-03-20,,2018-03-20,2018-03-21,2018-03-23,2018-03-27,2018-03-27,Task,
BKG-1420,https://its.it.lan.com/browse/BKG-1420,,2018-03-21,,2018-03-21,2018-03-21,2018-03-26,2018-03-28,2018-03-28,Bug,
BKG-1421,https://its.it.lan.com/browse/BKG-1421,,2018-03-22,,2018-03-22,2018-03-22,2018-04-04,2018-04-05,2018-04-06,Story,
BKG-1422,https://its.it.lan.com/browse/BKG-1422,,2018-03-22,,2018-05-21,2018-05-28,,,2018-06-07,Spike,
BKG-1431,https://its.it.lan.com/browse/BKG-1431,,2018-03-22,,2018-05-01,2018-05-02,,,2018-05-02,Spike,
BKG-1433,https://its.it.lan.com/browse/BKG-1433,,2018-03-22,,2018-03-22,2018-03-23,2018-03-23,2018-03-26,2018-03-27,Bug,
BKG-1434,https://its.it.lan.com/browse/BKG-1434,,2018-03-26,,2018-03-26,2018-03-26,,,2018-03-28,Bug,
BKG-1435,https://its.it.lan.com/browse/BKG-1435,,2018-03-26,,2018-03-26,2018-03-26,2018-03-28,2018-03-28,2018-03-28,Bug,
BKG-1437,https://its.it.lan.com/browse/BKG-1437,,2018-03-26,,,,,,2018-05-16,Bug,
BKG-1438,https://its.it.lan.com/browse/BKG-1438,,2018-03-27,,2018-03-28,2018-03-28,2018-03-29,2018-04-09,2018-04-10,Task,
BKG-1440,https://its.it.lan.com/browse/BKG-1440,,2018-03-27,,2018-03-27,2018-03-27,2018-03-27,2018-03-27,2018-03-27,Task,
BKG-1441,https://its.it.lan.com/browse/BKG-1441,,2018-03-28,,2018-03-28,2018-03-29,2018-03-29,2018-03-29,2018-04-02,Bug,
BKG-1446,https://its.it.lan.com/browse/BKG-1446,,2018-04-02,,2018-04-02,2018-04-02,2018-04-02,2018-04-03,2018-04-03,Task,
BKG-1447,https://its.it.lan.com/browse/BKG-1447,,2018-04-02,,2018-04-16,2018-04-19,2018-04-20,2018-04-20,2018-04-24,Story,
BKG-1448,https://its.it.lan.com/browse/BKG-1448,,2018-04-02,2018-12-06,,,,,2018-12-10,Story,
BKG-1449,https://its.it.lan.com/browse/BKG-1449,,2018-04-02,,2018-04-25,2018-04-26,2018-05-02,2018-05-03,2018-06-07,Story,
BKG-1450,https://its.it.lan.com/browse/BKG-1450,,2018-04-02,,2018-04-02,2018-04-03,2018-04-19,2018-04-20,2018-04-20,Task,
BKG-1452,https://its.it.lan.com/browse/BKG-1452,,2018-04-03,,2018-04-10,2018-04-10,2018-04-20,2018-04-20,2018-05-23,Story,
BKG-1453,https://its.it.lan.com/browse/BKG-1453,,2018-04-03,,2018-04-05,2018-04-06,,,2018-04-09,Spike,
BKG-1454,https://its.it.lan.com/browse/BKG-1454,,2018-04-04,,2018-04-04,2018-04-04,,,2018-04-05,Bug,
BKG-1456,https://its.it.lan.com/browse/BKG-1456,,2018-04-04,,2018-04-24,2018-04-26,2018-04-27,2018-05-02,2018-05-28,Story,
